date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:11	3373/3373	---M--	200	added ('OK')	application/x-javascript	etag:%22d2d-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.resize.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.resize.js	(from https://owlio.dexignzone.com/laravel/demo/chart-flot)
11:33:12	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:18%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/flot-spline/jquery.flot.spline.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/flot-spline/jquery.flot.spline.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-flot)
11:33:12	526739/526739	---M--	200	added ('OK')	application/x-javascript	etag:%2280993-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/highlightjs/highlight.pack.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/highlightjs/highlight.pack.min.js	(from https://owlio.dexignzone.com/laravel/demo/ecom-customers)
11:33:12	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/flot-spline/jquery.flot.spline.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/flot-spline/jquery.flot.spline.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-flot)
11:33:12	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:18%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/flot-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/flot-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-flot)
11:33:13	10820/10820	---M--	200	added ('OK')	application/x-javascript	etag:%222a44-5fd3a2c7eef00%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/flot-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/flot-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-flot)
11:33:14	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:20%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/raphael/raphael.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/raphael/raphael.min.13a.delayed	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:15	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:21%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/morris/morris.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/morris/morris.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:17	93168/93168	---M--	200	added ('OK')	application/x-javascript	etag:%2216bf0-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/raphael/raphael.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/raphael/raphael.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:17	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:23%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/morris-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/morris-init.13e.delayed	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:17	8271/8271	---M--	200	added ('OK')	application/x-javascript	etag:%22204f-5f4d12e332800%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/morris-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/morris-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:18	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:24%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/chartjs-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/chartjs-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartjs)
11:33:20	35658/35658	---M--	200	added ('OK')	application/x-javascript	etag:%228b4a-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/morris/morris.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/morris/morris.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-morris)
11:33:21	21354/21354	---M--	200	added ('OK')	application/x-javascript	etag:%22536a-5fd6141413200%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/chartjs-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/chartjs-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartjs)
11:33:22	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:28%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/chartist/js/chartist.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/chartist/js/chartist.min.142.delayed	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:23	322/322	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:29%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:23	40223/40223	---M--	200	added ('OK')	application/x-javascript	etag:%229d1f-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/chartist/js/chartist.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/chartist/js/chartist.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:23	3039/3039	---M--	200	added ('OK')	application/x-javascript	etag:%22bdf-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:23	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:29%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/chartist-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/chartist-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:24	22264/22264	---M--	200	added ('OK')	application/x-javascript	etag:%2256f8-5fd6144792b80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/chartist-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/chartist-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-chartist)
11:33:24	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:30%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/jquery-sparkline/jquery.sparkline.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:25	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:31%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/sparkline-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/sparkline-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:26	6691/6691	---M--	200	added ('OK')	application/x-javascript	etag:%221a23-5c0b0b9b55880%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/sparkline-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/sparkline-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:26	62675/62675	---M--	200	added ('OK')	application/x-javascript	etag:%22f4d3-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/jquery-sparkline/jquery.sparkline.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:26	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:32%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/svganimation/vivus.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/svganimation/vivus.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:26	10642/10642	---M--	200	added ('OK')	application/x-javascript	etag:%222992-5a9d85d5d9f00%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/svganimation/vivus.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/svganimation/vivus.min.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:27	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:33%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/svganimation/svg.animation.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/svganimation/svg.animation.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:27	670/670	---M--	200	added ('OK')	application/x-javascript	etag:%2229e-5a9fc0a58d580%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/svganimation/svg.animation.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/svganimation/svg.animation.js	(from https://owlio.dexignzone.com/laravel/demo/chart-sparkline)
11:33:28	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:34%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/piety-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/piety-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-peity)
11:33:28	5049/5049	---M--	200	added ('OK')	application/x-javascript	etag:%2213b9-5c0b0b3bf7780%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/piety-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/piety-init.js	(from https://owlio.dexignzone.com/laravel/demo/chart-peity)
11:33:29	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:35%20GMT	https://owlio.dexignzone.com/laravel/demo/images/avatar/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/avatar/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:30	9884/9884	---M--	200	added ('OK')	image/jpeg	etag:%22269c-5bf986612de00%22	https://owlio.dexignzone.com/laravel/demo/public/images/avatar/7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/avatar/7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:30	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:36%20GMT	https://owlio.dexignzone.com/laravel/demo/images/avatar/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/avatar/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:31	7552/7552	---M--	200	added ('OK')	image/jpeg	etag:%221d80-5bf986612de00%22	https://owlio.dexignzone.com/laravel/demo/public/images/avatar/6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/avatar/6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:31	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:38%20GMT	https://owlio.dexignzone.com/laravel/demo/images/avatar/8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/avatar/8.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:32	8214/8214	---M--	200	added ('OK')	image/jpeg	etag:%222016-5bf986612de00%22	https://owlio.dexignzone.com/laravel/demo/public/images/avatar/8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/avatar/8.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-media-object)
11:33:32	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:38%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/1.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/1.png	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:33	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:39%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/2.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/2.png	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:36	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:42%20GMT	https://owlio.dexignzone.com/laravel/demo/images/card/3.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/card/3.15c.delayed	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:37	102808/102808	---M--	200	added ('OK')	image/png	etag:%2219198-5bf9d7cac7180%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/2.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/2.png	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:37	164081/164081	---M--	200	added ('OK')	image/png	etag:%22280f1-5bf9d7c13db00%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/1.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/1.png	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:38	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:43%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:39	37691/37691	---M--	200	added ('OK')	image/jpeg	etag:%22933b-5bf986a01f280%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img1.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img1.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:40	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:46%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img2.160.delayed	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:41	161400/161400	---M--	200	added ('OK')	image/png	etag:%2227678-5bf9d7f4bd480%22	https://owlio.dexignzone.com/laravel/demo/public/images/card/3.png	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/card/3.png	(from https://owlio.dexignzone.com/laravel/demo/ui-card)
11:33:41	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:47%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:42	54427/54427	---M--	200	added ('OK')	image/jpeg	etag:%22d49b-5bf986a01f280%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img2.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img2.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:42	58205/58205	---M--	200	added ('OK')	image/jpeg	etag:%22e35d-5bf9869e36e00%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img3.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img3.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:43	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:49%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img4.164.delayed	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:44	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:50%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img5.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:44	31295/31295	---M--	200	added ('OK')	image/jpeg	etag:%227a3f-5bf9869e36e00%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img4.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img4.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:44	32147/32147	---M--	200	added ('OK')	image/jpeg	etag:%227d93-5bf9869e36e00%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img5.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img5.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:44	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:50%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:45	276/276	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:51%20GMT	https://owlio.dexignzone.com/laravel/demo/images/big/img7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/big/img7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:45	29227/29227	---M--	200	added ('OK')	image/jpeg	etag:%22722b-5bf9869e36e00%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img6.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img6.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:46	43584/43584	---M--	200	added ('OK')	image/jpeg	etag:%22aa40-5bf986a01f280%22	https://owlio.dexignzone.com/laravel/demo/public/images/big/img7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/big/img7.jpg	(from https://owlio.dexignzone.com/laravel/demo/ui-carousel)
11:33:46	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:52%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/select2/css/select2.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/select2/css/select2.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:47	15181/15181	---M--	200	added ('OK')	text/css	etag:%223b4d-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/select2/css/select2.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/select2/css/select2.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:47	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:53%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/select2/js/select2.full.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/select2/js/select2.full.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:48	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:54%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/select2-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/select2-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:49	10547/10547	---M--	200	added ('OK')	application/x-javascript	etag:%222933-5c025994f7e80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/select2-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/select2-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:49	76272/76272	---M--	200	added ('OK')	application/x-javascript	etag:%22129f0-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/select2/js/select2.full.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/select2/js/select2.full.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-select2)
11:33:50	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:56%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/nestable2/css/jquery.nestable.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/nestable2/css/jquery.nestable.min.172.delayed	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:51	1675/1675	---M--	200	added ('OK')	text/css	etag:%2268b-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/nestable2/css/jquery.nestable.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/nestable2/css/jquery.nestable.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:51	299/299	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:57%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/nestable2/js/jquery.nestable.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/nestable2/js/jquery.nestable.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:52	16117/16117	---M--	200	added ('OK')	application/x-javascript	etag:%223ef5-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/nestable2/js/jquery.nestable.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/nestable2/js/jquery.nestable.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:52	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:58%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/nestable-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/nestable-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:53	907/907	---M--	200	added ('OK')	application/x-javascript	etag:%2238b-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/nestable-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/nestable-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-nestable)
11:33:53	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:09:59%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/nouislider/nouislider.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/nouislider/nouislider.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:54	3852/3852	---M--	200	added ('OK')	text/css	etag:%22f0c-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/nouislider/nouislider.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/nouislider/nouislider.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:54	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:00%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/nouislider/nouislider.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/nouislider/nouislider.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:55	22337/22337	---M--	200	added ('OK')	application/x-javascript	etag:%225741-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/nouislider/nouislider.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/nouislider/nouislider.min.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:55	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:01%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/wnumb/wNumb.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/wnumb/wNumb.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:56	9142/9142	---M--	200	added ('OK')	application/x-javascript	etag:%2223b6-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/wnumb/wNumb.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/wnumb/wNumb.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:56	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:03%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/nouislider-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/nouislider-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:57	31209/31209	---M--	200	added ('OK')	application/x-javascript	etag:%2279e9-601fe3c583a80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/nouislider-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/nouislider-init.js	(from https://owlio.dexignzone.com/laravel/demo/uc-noui-slider)
11:33:57	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:03%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/sweetalert2/dist/sweetalert2.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-sweetalert)
11:33:58	27093/27093	---M--	200	added ('OK')	text/css	etag:%2269d5-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/sweetalert2/dist/sweetalert2.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://owlio.dexignzone.com/laravel/demo/uc-sweetalert)
